"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","minute","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"3530","Klay Thompson","Golden State Warriors","1/18/17",2016,4,6,58,42,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",25,247
"3531","Klay Thompson","Golden State Warriors","1/18/17",2016,1,7,19,7,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",182,164
"3532","Klay Thompson","Golden State Warriors","1/18/17",2016,3,7,12,31,"shot_yes","Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",228,26
"3533","Klay Thompson","Golden State Warriors","1/18/17",2016,3,7,32,31,"shot_yes","Jump Shot","2PT Field Goal",12,"Oklahoma City Thunder",40,115
"3534","Klay Thompson","Golden State Warriors","3/5/17",2016,2,7,27,19,"shot_no","Jump Shot","2PT Field Goal",16,"New York Knicks",-61,154
"3535","Klay Thompson","Golden State Warriors","11/21/16",2016,2,0,41,12,"shot_no","Jump Shot","3PT Field Goal",23,"Indiana Pacers",232,-16
"3536","Klay Thompson","Golden State Warriors","12/13/16",2016,4,1,29,37,"shot_no","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",223,21
"3537","Klay Thompson","Golden State Warriors","12/23/16",2016,3,8,0,32,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",236,13
"3538","Klay Thompson","Golden State Warriors","12/23/16",2016,3,4,52,28,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",232,16
"3539","Klay Thompson","Golden State Warriors","12/23/16",2016,4,0,22,36,"shot_yes","Jump Shot","3PT Field Goal",27,"Detroit Pistons",150,228
"3540","Klay Thompson","Golden State Warriors","12/23/16",2016,1,10,4,10,"shot_yes","Jump Shot","3PT Field Goal",25,"Detroit Pistons",81,244
"3541","Klay Thompson","Golden State Warriors","12/23/16",2016,1,8,34,8,"shot_yes","Jump Shot","2PT Field Goal",20,"Detroit Pistons",0,208
"3542","Klay Thompson","Golden State Warriors","12/23/16",2016,1,6,34,6,"shot_no","Jump Shot","2PT Field Goal",10,"Detroit Pistons",-76,65
"3543","Klay Thompson","Golden State Warriors","12/23/16",2016,2,2,33,14,"shot_no","Jump Shot","3PT Field Goal",24,"Detroit Pistons",240,23
"3544","Klay Thompson","Golden State Warriors","12/23/16",2016,3,7,0,31,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",1,254
"3545","Klay Thompson","Golden State Warriors","12/23/16",2016,4,9,51,45,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",233,38
"3546","Klay Thompson","Golden State Warriors","12/23/16",2016,2,6,31,18,"shot_no","Jump Shot","2PT Field Goal",5,"Detroit Pistons",-35,36
"3547","Klay Thompson","Golden State Warriors","12/13/16",2016,2,7,44,19,"shot_yes","Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",0,144
"3548","Klay Thompson","Golden State Warriors","11/9/16",2016,1,6,19,6,"shot_yes","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",238,16
"3549","Klay Thompson","Golden State Warriors","11/9/16",2016,3,9,58,33,"shot_no","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",228,11
"3550","Klay Thompson","Golden State Warriors","11/9/16",2016,1,4,4,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",1,254
"3551","Klay Thompson","Golden State Warriors","11/9/16",2016,3,7,3,31,"shot_no","Jump Shot","2PT Field Goal",17,"Dallas Mavericks",78,154
"3552","Klay Thompson","Golden State Warriors","11/9/16",2016,1,11,32,11,"shot_yes","Jump Shot","2PT Field Goal",16,"Dallas Mavericks",-84,144
"3553","Klay Thompson","Golden State Warriors","11/9/16",2016,3,11,30,35,"shot_no","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-76,259
"3554","Klay Thompson","Golden State Warriors","11/9/16",2016,1,11,3,11,"shot_yes","Jump Shot","2PT Field Goal",17,"Dallas Mavericks",-143,95
"3555","Klay Thompson","Golden State Warriors","11/9/16",2016,3,8,57,32,"shot_no","Jump Shot","2PT Field Goal",14,"Dallas Mavericks",119,82
"3556","Klay Thompson","Golden State Warriors","3/28/17",2016,4,7,11,43,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",-145,232
"3557","Klay Thompson","Golden State Warriors","12/13/16",2016,1,10,43,10,"shot_yes","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-240,-5
"3558","Klay Thompson","Golden State Warriors","12/13/16",2016,1,7,0,7,"shot_yes","Jump Shot","2PT Field Goal",3,"New Orleans Pelicans",9,38
"3559","Klay Thompson","Golden State Warriors","12/13/16",2016,2,6,42,18,"shot_no","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",227,16
"3560","Klay Thompson","Golden State Warriors","12/13/16",2016,1,9,48,9,"shot_no","Jump Shot","2PT Field Goal",10,"New Orleans Pelicans",-17,105
"3561","Klay Thompson","Golden State Warriors","12/13/16",2016,4,2,32,38,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-192,178
"3562","Klay Thompson","Golden State Warriors","12/13/16",2016,4,1,36,37,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-237,28
"3563","Klay Thompson","Golden State Warriors","12/13/16",2016,2,11,46,23,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-117,232
"3564","Klay Thompson","Golden State Warriors","12/13/16",2016,2,5,55,17,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-17,249
"3565","Klay Thompson","Golden State Warriors","12/13/16",2016,4,9,36,45,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-223,144
"3566","Klay Thompson","Golden State Warriors","12/13/16",2016,2,6,38,18,"shot_yes","Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",-56,193
"3567","Klay Thompson","Golden State Warriors","12/25/16",2016,2,10,28,22,"shot_yes","Jump Shot","2PT Field Goal",18,"Cleveland Cavaliers",-181,51
"3568","Klay Thompson","Golden State Warriors","3/28/17",2016,1,5,34,5,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-161,193
"3569","Klay Thompson","Golden State Warriors","3/21/17",2016,3,8,59,32,"shot_yes","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",228,7
"3570","Klay Thompson","Golden State Warriors","3/21/17",2016,2,0,55,12,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",145,203
"3571","Klay Thompson","Golden State Warriors","3/21/17",2016,2,3,4,15,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",179,170
"3572","Klay Thompson","Golden State Warriors","3/21/17",2016,3,10,15,34,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",238,46
"3573","Klay Thompson","Golden State Warriors","3/21/17",2016,2,8,7,20,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",204,134
"3574","Klay Thompson","Golden State Warriors","3/21/17",2016,3,4,57,28,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-81,229
"3575","Klay Thompson","Golden State Warriors","3/21/17",2016,3,11,27,35,"shot_yes","Jump Shot","2PT Field Goal",21,"Dallas Mavericks",120,180
"3576","Klay Thompson","Golden State Warriors","3/21/17",2016,4,10,1,46,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-219,111
"3577","Klay Thompson","Golden State Warriors","3/28/17",2016,1,4,44,4,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",163,188
"3578","Klay Thompson","Golden State Warriors","2/2/17",2016,2,2,17,14,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-237,120
"3579","Klay Thompson","Golden State Warriors","2/2/17",2016,2,6,36,18,"shot_yes","Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",164,-5
"3580","Klay Thompson","Golden State Warriors","2/2/17",2016,2,11,8,23,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",55,175
"3581","Klay Thompson","Golden State Warriors","2/2/17",2016,2,2,57,14,"shot_yes","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-237,11
"3582","Klay Thompson","Golden State Warriors","2/2/17",2016,4,1,7,37,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",246,-19
"3583","Klay Thompson","Golden State Warriors","2/2/17",2016,4,0,40,36,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",245,-1
"3584","Klay Thompson","Golden State Warriors","2/2/17",2016,3,9,56,33,"shot_yes","Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",-156,7
"3585","Klay Thompson","Golden State Warriors","12/25/16",2016,4,7,20,43,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-243,75
"3586","Klay Thompson","Golden State Warriors","2/2/17",2016,3,8,24,32,"shot_no","Jump Shot","3PT Field Goal",28,"Los Angeles Clippers",164,232
"3587","Klay Thompson","Golden State Warriors","11/21/16",2016,3,8,34,32,"shot_yes","Jump Shot","2PT Field Goal",17,"Indiana Pacers",97,149
"3588","Klay Thompson","Golden State Warriors","2/2/17",2016,4,2,13,38,"shot_no","Jump Shot","2PT Field Goal",4,"Los Angeles Clippers",-20,38
"3589","Klay Thompson","Golden State Warriors","3/28/17",2016,3,11,42,35,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",-241,21
"3590","Klay Thompson","Golden State Warriors","3/28/17",2016,3,10,31,34,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",204,151
"3591","Klay Thompson","Golden State Warriors","11/21/16",2016,1,9,55,9,"shot_yes","Jump Shot","3PT Field Goal",25,"Indiana Pacers",48,252
"3592","Klay Thompson","Golden State Warriors","11/21/16",2016,3,2,57,26,"shot_yes","Jump Shot","3PT Field Goal",24,"Indiana Pacers",-209,134
"3593","Klay Thompson","Golden State Warriors","3/28/17",2016,2,1,30,13,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",30,242
"3594","Klay Thompson","Golden State Warriors","3/5/17",2016,2,0,36,12,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-142,203
"3595","Klay Thompson","Golden State Warriors","3/5/17",2016,4,5,41,41,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",210,115
"3596","Klay Thompson","Golden State Warriors","3/5/17",2016,4,4,39,40,"shot_no","Jump Shot","2PT Field Goal",16,"New York Knicks",163,-29
"3597","Klay Thompson","Golden State Warriors","3/5/17",2016,4,0,46,36,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",235,18
"3598","Klay Thompson","Golden State Warriors","3/5/17",2016,1,11,21,11,"shot_no","Jump Shot","2PT Field Goal",5,"New York Knicks",24,52
"3599","Klay Thompson","Golden State Warriors","11/21/16",2016,3,8,38,32,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",236,100
"3600","Klay Thompson","Golden State Warriors","3/5/17",2016,4,6,29,42,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-178,174
"3601","Klay Thompson","Golden State Warriors","3/5/17",2016,1,4,17,4,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",218,100
"3602","Klay Thompson","Golden State Warriors","3/5/17",2016,1,3,34,3,"shot_no","Jump Shot","2PT Field Goal",9,"New York Knicks",64,67
"3603","Klay Thompson","Golden State Warriors","3/5/17",2016,4,10,25,46,"shot_yes","Jump Shot","3PT Field Goal",26,"New York Knicks",238,110
"3604","Klay Thompson","Golden State Warriors","3/5/17",2016,4,1,40,37,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",233,-24
"3605","Klay Thompson","Golden State Warriors","3/5/17",2016,4,2,10,38,"shot_yes","Jump Shot","2PT Field Goal",20,"New York Knicks",192,65
"3606","Klay Thompson","Golden State Warriors","3/28/17",2016,3,6,38,30,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",161,190
"3607","Klay Thompson","Golden State Warriors","3/28/17",2016,2,7,57,19,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-233,38
"3608","Klay Thompson","Golden State Warriors","3/28/17",2016,3,11,14,35,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,26
"3609","Klay Thompson","Golden State Warriors","3/28/17",2016,3,3,2,27,"shot_no","Jump Shot","2PT Field Goal",21,"Houston Rockets",210,21
"3610","Klay Thompson","Golden State Warriors","3/28/17",2016,2,11,44,23,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",200,136
"3611","Klay Thompson","Golden State Warriors","3/28/17",2016,1,8,6,8,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,56
"3612","Klay Thompson","Golden State Warriors","3/28/17",2016,3,3,24,27,"shot_no","Jump Shot","2PT Field Goal",18,"Houston Rockets",-178,62
"3613","Klay Thompson","Golden State Warriors","12/7/16",2016,2,7,5,19,"shot_no","Jump Shot","2PT Field Goal",13,"Los Angeles Clippers",101,95
"3614","Klay Thompson","Golden State Warriors","12/7/16",2016,4,4,11,40,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",60,249
"3615","Klay Thompson","Golden State Warriors","12/7/16",2016,1,10,52,10,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-230,-5
"3616","Klay Thompson","Golden State Warriors","12/7/16",2016,3,7,19,31,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",236,7
"3617","Klay Thompson","Golden State Warriors","12/7/16",2016,1,11,42,11,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",-168,16
"3618","Klay Thompson","Golden State Warriors","12/7/16",2016,1,6,5,6,"shot_no","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-114,139
"3619","Klay Thompson","Golden State Warriors","12/7/16",2016,3,10,15,34,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",156,213
"3620","Klay Thompson","Golden State Warriors","12/7/16",2016,3,7,34,31,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",135,208
"3621","Klay Thompson","Golden State Warriors","12/25/16",2016,2,11,21,23,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",230,11
"3622","Klay Thompson","Golden State Warriors","1/8/17",2016,2,3,11,15,"shot_no","Jump Shot","2PT Field Goal",19,"Sacramento Kings",43,193
"3623","Klay Thompson","Golden State Warriors","11/25/16",2016,3,1,21,25,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",230,86
"3624","Klay Thompson","Golden State Warriors","11/25/16",2016,2,0,1,12,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",-142,11
"3625","Klay Thompson","Golden State Warriors","11/25/16",2016,1,9,15,9,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",14,143
"3626","Klay Thompson","Golden State Warriors","11/25/16",2016,2,9,22,21,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",54,158
"3627","Klay Thompson","Golden State Warriors","11/25/16",2016,1,10,46,10,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-15,243
"3628","Klay Thompson","Golden State Warriors","12/25/16",2016,3,4,46,28,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",232,61
"3629","Klay Thompson","Golden State Warriors","12/25/16",2016,3,5,10,29,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-237,-11
"3630","Klay Thompson","Golden State Warriors","12/25/16",2016,2,10,5,22,"shot_no","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",223,-1
"3631","Klay Thompson","Golden State Warriors","12/25/16",2016,2,8,4,20,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-209,144
"3632","Klay Thompson","Golden State Warriors","12/25/16",2016,1,10,51,10,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-233,-5
"3633","Klay Thompson","Golden State Warriors","12/25/16",2016,3,10,41,34,"shot_no","Jump Shot","3PT Field Goal",28,"Cleveland Cavaliers",-210,188
"3634","Klay Thompson","Golden State Warriors","12/25/16",2016,3,7,34,31,"shot_yes","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",-225,-1
"3635","Klay Thompson","Golden State Warriors","12/25/16",2016,1,6,2,6,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",232,-16
"3636","Klay Thompson","Golden State Warriors","12/25/16",2016,1,9,31,9,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-166,210
"3637","Klay Thompson","Golden State Warriors","3/6/17",2016,1,7,51,7,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",151,203
"3638","Klay Thompson","Golden State Warriors","12/8/16",2016,1,9,30,9,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",-232,-21
"3639","Klay Thompson","Golden State Warriors","1/8/17",2016,2,4,36,16,"shot_yes","Jump Shot","3PT Field Goal",24,"Sacramento Kings",109,224
"3640","Klay Thompson","Golden State Warriors","1/8/17",2016,2,2,22,14,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-222,11
"3641","Klay Thompson","Golden State Warriors","1/8/17",2016,3,6,6,30,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-227,33
"3642","Klay Thompson","Golden State Warriors","1/8/17",2016,3,5,59,29,"shot_yes","Jump Shot","2PT Field Goal",19,"Sacramento Kings",197,2
"3643","Klay Thompson","Golden State Warriors","1/8/17",2016,4,10,59,46,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",210,139
"3644","Klay Thompson","Golden State Warriors","1/8/17",2016,3,9,33,33,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",207,146
"3645","Klay Thompson","Golden State Warriors","1/8/17",2016,1,9,29,9,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",132,223
"3646","Klay Thompson","Golden State Warriors","1/8/17",2016,2,9,12,21,"shot_no","Jump Shot","2PT Field Goal",20,"Sacramento Kings",163,120
"3647","Klay Thompson","Golden State Warriors","1/8/17",2016,1,11,6,11,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",159,198
"3648","Klay Thompson","Golden State Warriors","12/8/16",2016,4,9,42,45,"shot_yes","Jump Shot","2PT Field Goal",20,"Utah Jazz",-192,75
"3649","Klay Thompson","Golden State Warriors","3/6/17",2016,3,7,2,31,"shot_yes","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",240,16
"3650","Klay Thompson","Golden State Warriors","12/8/16",2016,4,9,4,45,"shot_no","Jump Shot","2PT Field Goal",20,"Utah Jazz",-187,80
"3651","Klay Thompson","Golden State Warriors","12/8/16",2016,1,6,49,6,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",-145,210
"3652","Klay Thompson","Golden State Warriors","12/8/16",2016,1,11,18,11,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",-7,239
"3653","Klay Thompson","Golden State Warriors","12/8/16",2016,4,7,36,43,"shot_no","Jump Shot","2PT Field Goal",18,"Utah Jazz",128,139
"3654","Klay Thompson","Golden State Warriors","12/8/16",2016,1,3,26,3,"shot_no","Jump Shot","3PT Field Goal",22,"Utah Jazz",-228,2
"3655","Klay Thompson","Golden State Warriors","1/20/17",2016,4,8,34,44,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-150,218
"3656","Klay Thompson","Golden State Warriors","1/20/17",2016,2,8,47,20,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-1,262
"3657","Klay Thompson","Golden State Warriors","1/20/17",2016,1,9,41,9,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",195,154
"3658","Klay Thompson","Golden State Warriors","1/20/17",2016,3,3,44,27,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",101,237
"3659","Klay Thompson","Golden State Warriors","2/27/17",2016,1,5,58,5,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-32,252
"3660","Klay Thompson","Golden State Warriors","1/20/17",2016,1,10,13,10,"shot_yes","Jump Shot","2PT Field Goal",19,"Houston Rockets",-37,193
"3661","Klay Thompson","Golden State Warriors","2/27/17",2016,4,8,20,44,"shot_yes","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",199,154
"3662","Klay Thompson","Golden State Warriors","2/8/17",2016,3,11,3,35,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",238,7
"3663","Klay Thompson","Golden State Warriors","2/8/17",2016,4,8,34,44,"shot_yes","Jump Shot","2PT Field Goal",22,"Chicago Bulls",92,205
"3664","Klay Thompson","Golden State Warriors","2/8/17",2016,2,9,48,21,"shot_no","Jump Shot","2PT Field Goal",18,"Chicago Bulls",-174,65
"3665","Klay Thompson","Golden State Warriors","2/8/17",2016,3,10,35,34,"shot_yes","Jump Shot","3PT Field Goal",22,"Chicago Bulls",228,16
"3666","Klay Thompson","Golden State Warriors","2/8/17",2016,1,3,35,3,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-230,7
